PanelName,Anarobic,Biofilm,Cold,Germination,Heat,LowMotility,Mitomycin,Oxidative,Salinity,ShiftFromGlucose,ShiftToGlucose,Starvation,Stationary
panel184,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.21028471528471537,1.0,0.9090909090909078,0.8888888888888871,1.0,0.8888888888888871,1.0
panel185,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.6028171828171822,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel186,1.0,1.0,1.0,0.875,1.0,1.0,0.6337362637362629,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel187,1.0,1.0,1.0,0.8235294117647058,1.0,1.0,0.6415850815850809,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel188,1.0,1.0,1.0,0.875,1.0,1.0,0.6373526473526465,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel189,1.0,1.0,1.0,0.8235294117647058,1.0,1.0,0.645780885780885,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel190,1.0,1.0,1.0,0.8888888888888871,1.0,1.0,0.6261538461538454,0.9741379310344841,1.0,0.8888888888888871,1.0,1.0,1.0
panel191,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,1.0,0.7793711843711847,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel192,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,1.0,0.7762698412698417,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel193,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,1.0,0.7821164021164025,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel194,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,1.0,0.841059829059828,1.0,0.7499999999999999,1.0,1.0,0.9411764705882331
panel195,1.0,1.0,1.0,0.9411764705882331,0.9090909090909078,1.0,1.0,0.7990541310541299,1.0,1.0,1.0,1.0,0.9411764705882331
panel196,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.6257142857142852,0.8023076923076908,1.0,1.0,1.0,1.0,0.9411764705882331
panel197,1.0,1.0,1.0,1.0,1.0,1.0,0.6800466200466194,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel198,1.0,0.7706666666666656,1.0,0.9411764705882331,1.0,1.0,0.6850349650349646,0.965517241379312,1.0,1.0,1.0,1.0,0.9411764705882331
panel199,1.0,0.7893333333333321,1.0,0.9411764705882331,1.0,1.0,0.6102147852147847,0.965517241379312,1.0,1.0,1.0,1.0,0.9411764705882331
panel200,1.0,0.7946666666666653,1.0,0.9411764705882331,1.0,1.0,0.6015168165168163,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel201,1.0,0.7999999999999985,1.0,0.9411764705882331,1.0,1.0,0.40850582750582715,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel202,1.0,0.7999999999999985,1.0,0.9411764705882331,1.0,1.0,0.5006793206793209,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel203,1.0,1.0,1.0,0.875,0.7999999999999985,1.0,0.5146853146853148,1.0,1.0,1.0,1.0,1.0,1.0
panel204,1.0,1.0,1.0,0.875,0.9090909090909078,1.0,0.516540126540126,0.965517241379312,1.0,1.0,1.0,1.0,1.0
panel205,1.0,1.0,1.0,0.7999999999999985,0.9090909090909078,1.0,0.5432167832167836,0.9260098522167497,1.0,0.8888888888888871,1.0,1.0,1.0
panel206,1.0,1.0,1.0,0.7607380952380945,0.6060000000000008,1.0,0.5693123543123546,0.9640394088669967,1.0,0.8888888888888871,1.0,1.0,1.0
panel207,1.0,0.8571428571428572,1.0,0.8235294117647058,1.0,1.0,0.3625897435897433,1.0,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel208,1.0,0.8571428571428572,1.0,0.8235294117647058,1.0,1.0,0.38138927738927697,1.0,1.0,1.0,1.0,0.9411764705882331,0.9411764705882331
panel209,1.0,0.6295238095238088,1.0,0.8235294117647058,1.0,1.0,0.32560106560106516,1.0,1.0,0.8888888888888871,1.0,0.9411764705882331,0.9411764705882331
panel210,1.0,0.6976666666666658,1.0,0.7947058823529409,0.9090909090909078,1.0,0.34596869796869767,1.0,1.0,1.0,1.0,1.0,0.9411764705882331
panel211,1.0,0.7666666666666654,1.0,0.7924183006535945,1.0,1.0,0.33570718170718145,1.0,1.0,1.0,1.0,1.0,0.9411764705882331
panel212,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.672727272727272,0.9970967741935485,1.0,0.8888888888888871,1.0,1.0,1.0
panel213,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.6727272727272721,0.9961290322580646,1.0,0.8888888888888871,1.0,1.0,1.0
panel214,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.6787878787878783,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel215,1.0,0.8571428571428572,1.0,1.0,0.9090909090909078,1.0,0.676363636363636,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel216,1.0,0.7973333333333319,1.0,0.8888888888888871,1.0,1.0,0.6812121212121207,0.965517241379312,0.8356060606060602,0.8888888888888871,1.0,1.0,1.0
panel217,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.7272727272727275,0.965517241379312,1.0,1.0,1.0,1.0,1.0
panel218,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.531153513153513,0.965517241379312,1.0,1.0,1.0,1.0,1.0
panel219,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.3439606504606503,0.965517241379312,1.0,1.0,1.0,1.0,1.0
panel220,1.0,1.0,1.0,0.8235294117647058,1.0,1.0,0.38860073260073213,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel221,1.0,1.0,1.0,0.8888888888888871,1.0,1.0,0.4294725274725272,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel222,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.833333333333333,1.0,0.8571428571428572,1.0,1.0,1.0,0.8750000000000001
panel223,1.0,1.0,1.0,1.0,1.0,1.0,0.7442424242424248,1.0,0.8571428571428572,1.0,1.0,1.0,0.9411764705882331
panel224,1.0,1.0,1.0,1.0,1.0,1.0,0.7537878787878792,1.0,0.9230769230769211,1.0,1.0,1.0,0.9411764705882331
panel225,1.0,0.7836666666666655,1.0,1.0,1.0,1.0,0.833333333333333,0.9507389162561591,0.8571428571428572,1.0,1.0,1.0,0.9411764705882331
panel226,1.0,0.7813333333333321,1.0,1.0,1.0,1.0,0.7935897435897431,0.983103448275863,1.0,1.0,1.0,1.0,1.0
panel227,1.0,0.7826666666666654,1.0,1.0,1.0,1.0,0.7878205128205126,0.9548029556650259,0.5274075924075925,1.0,1.0,1.0,1.0
panel228,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.4755244755244748,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel229,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.5091958041958043,1.0,1.0,1.0,1.0,1.0,1.0
panel230,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.6155501165501166,0.9333333333333335,1.0,1.0,1.0,1.0,0.9411764705882331
panel231,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.31485847485847474,0.925977011494253,1.0,1.0,1.0,1.0,1.0
panel232,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.21280930180930188,0.9360622914349278,1.0,1.0,1.0,1.0,1.0
panel233,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.2343016428016427,0.8445248689019558,1.0,1.0,1.0,1.0,1.0
panel234,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.8322727272727269,0.965517241379312,1.0,1.0,1.0,1.0,1.0
panel235,1.0,1.0,1.0,1.0,1.0,1.0,0.833333333333333,0.965517241379312,1.0,1.0,1.0,1.0,1.0
panel236,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.831212121212121,1.0,1.0,1.0,1.0,1.0,1.0
panel237,1.0,1.0,1.0,1.0,1.0,1.0,0.8259090909090908,1.0,1.0,1.0,1.0,1.0,1.0
panel238,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.8290909090909088,1.0,0.9299999999999988,1.0,1.0,1.0,1.0
panel239,1.0,1.0,1.0,1.0,1.0,1.0,0.41235497835497803,1.0,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel240,1.0,1.0,1.0,1.0,1.0,1.0,0.557645687645688,0.9793103448275875,1.0,1.0,1.0,1.0,1.0
panel241,1.0,1.0,1.0,1.0,1.0,1.0,0.5395920745920749,1.0,1.0,1.0,1.0,1.0,1.0
panel242,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.5919903429903429,0.9975862068965518,1.0,1.0,1.0,1.0,1.0
panel243,1.0,1.0,1.0,0.9411764705882331,0.9090909090909078,1.0,0.6356643356643348,0.9677419354838718,1.0,0.8888888888888871,1.0,1.0,1.0
panel244,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.6464801864801857,0.989677419354839,1.0,0.8888888888888871,1.0,1.0,0.8888888888888871
panel245,1.0,1.0,1.0,0.9411764705882331,0.9090909090909078,1.0,0.6524941724941716,1.0,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel246,1.0,1.0,1.0,1.0,1.0,1.0,0.6513100233100225,0.9970967741935485,1.0,1.0,1.0,0.9473684210526304,0.9411764705882331
panel247,1.0,0.6666666666666659,1.0,0.9411764705882331,1.0,1.0,0.6864242424242419,0.9986206896551725,1.0,0.8888888888888871,1.0,0.9473684210526304,0.9411764705882331
panel248,1.0,1.0,1.0,0.9411764705882331,0.7999999999999985,1.0,0.5379420579420574,1.0,1.0,1.0,1.0,1.0,1.0
panel249,1.0,1.0,1.0,0.9411764705882331,0.9090909090909078,1.0,0.5863736263736258,1.0,0.9090909090909078,0.8888888888888871,1.0,1.0,0.9411764705882331
panel250,1.0,1.0,1.0,0.9411764705882331,0.8065454545454531,1.0,0.4822094572094573,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel251,1.0,0.7885555555555547,1.0,0.9411764705882331,0.9090909090909078,1.0,0.48970729270729246,1.0,0.9198018648018638,1.0,1.0,1.0,1.0
panel252,1.0,0.8318333333333318,1.0,0.9411764705882331,0.7999999999999985,0.9411764705882331,0.4404293484293479,1.0,0.9284615384615366,0.8888888888888871,1.0,1.0,1.0
panel253,1.0,0.7833333333333319,1.0,0.9411764705882331,0.7999999999999985,1.0,0.4579998334998332,1.0,0.42368398268398266,0.8888888888888871,1.0,1.0,1.0
panel254,1.0,1.0,1.0,0.75,0.833333333333333,1.0,0.9090909090909078,1.0,1.0,0.8933333333333315,1.0,1.0,0.9411764705882331
panel255,1.0,1.0,1.0,0.8235294117647058,0.833333333333333,1.0,0.9090909090909078,1.0,1.0,1.0,1.0,1.0,0.9411764705882331
panel256,1.0,1.0,1.0,0.8235294117647058,0.833333333333333,1.0,1.0,0.965517241379312,1.0,1.0,1.0,1.0,0.9411764705882331
panel257,1.0,0.8571428571428572,1.0,0.9411764705882331,1.0,1.0,0.841375291375291,0.9765517241379321,1.0,0.8888888888888871,1.0,1.0,1.0
panel258,1.0,0.6666666666666659,1.0,0.9411764705882331,1.0,1.0,0.8505827505827501,0.9762068965517254,1.0,0.8888888888888871,1.0,1.0,1.0
panel259,1.0,0.6666666666666659,1.0,0.9411764705882331,1.0,1.0,0.769230769230769,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel260,1.0,0.6666666666666659,1.0,0.9411764705882331,0.9090909090909078,1.0,0.769230769230769,1.0,1.0,1.0,1.0,1.0,1.0
panel261,1.0,0.6666666666666659,1.0,0.9385294117647038,0.9090909090909078,1.0,0.769230769230769,1.0,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel262,1.0,0.6666666666666659,1.0,0.9411764705882331,0.9090909090909078,1.0,0.423112221112221,0.9755172413793115,1.0,0.7599314574314568,1.0,1.0,1.0
panel263,1.0,1.0,1.0,0.875,1.0,1.0,0.6036363636363637,0.965517241379312,1.0,1.0,1.0,1.0,1.0
panel264,1.0,1.0,1.0,0.875,1.0,1.0,0.3506814296814295,0.965517241379312,1.0,1.0,1.0,1.0,1.0
panel265,1.0,1.0,1.0,0.9333333333333335,1.0,1.0,0.5180287490287491,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel266,1.0,1.0,1.0,0.9333333333333335,1.0,1.0,0.40590909090909116,0.965517241379312,1.0,1.0,1.0,1.0,1.0
panel267,1.0,1.0,1.0,0.875,1.0,1.0,0.4397575757575752,0.965517241379312,1.0,1.0,1.0,1.0,1.0
panel268,1.0,1.0,1.0,1.0,1.0,1.0,0.4539560439560432,1.0,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel269,1.0,1.0,1.0,1.0,1.0,1.0,0.45329670329670274,1.0,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel270,1.0,1.0,1.0,1.0,1.0,1.0,0.506818181818182,1.0,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel271,1.0,1.0,1.0,1.0,1.0,1.0,0.5059090909090911,1.0,1.0,0.7499999999999999,1.0,1.0,0.9411764705882331
panel272,1.0,1.0,1.0,1.0,1.0,1.0,0.5921694971694965,1.0,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel273,1.0,0.8585714285714287,1.0,0.9411764705882331,0.9090909090909078,1.0,0.5873193473193477,0.956505747126438,1.0,0.8888888888888871,1.0,1.0,1.0
panel274,1.0,0.8571428571428572,1.0,0.875,0.9090909090909078,1.0,0.568484848484849,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel275,1.0,0.8628571428571429,1.0,0.875,0.9090909090909078,1.0,0.5741724941724946,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel276,1.0,1.0,1.0,0.9411764705882331,0.9090909090909078,1.0,0.5636363636363643,0.965517241379312,1.0,1.0,1.0,1.0,1.0
panel277,1.0,1.0,1.0,0.7997385620915028,0.9090909090909078,1.0,0.5587878787878794,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel278,1.0,1.0,1.0,0.9411764705882331,0.7999999999999985,1.0,0.6927878787878784,0.965517241379312,1.0,1.0,1.0,1.0,0.9411764705882331
panel279,1.0,1.0,1.0,0.9411764705882331,0.7999999999999985,1.0,0.6452369852369848,0.965517241379312,1.0,1.0,1.0,1.0,0.9411764705882331
panel280,1.0,1.0,1.0,0.9411764705882331,0.9090909090909078,1.0,0.6409246309246306,0.965517241379312,1.0,1.0,1.0,1.0,0.9411764705882331
panel281,1.0,1.0,1.0,0.9411764705882331,0.9090909090909078,1.0,0.5363603063603061,0.9952621431219876,1.0,1.0,1.0,1.0,1.0
panel282,1.0,1.0,1.0,0.9411764705882331,0.9090909090909078,1.0,0.47756376956376956,0.8117777777777766,1.0,1.0,1.0,1.0,1.0
panel283,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.3779916749916747,0.8882539682539664,1.0,1.0,1.0,1.0,1.0
panel284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9226190476190483,1.0,0.8888888888888871,1.0,1.0,1.0
panel285,1.0,1.0,0.9090909090909078,1.0,1.0,1.0,1.0,0.9055555555555546,1.0,0.8888888888888871,1.0,1.0,1.0
panel286,1.0,1.0,0.9090909090909078,1.0,1.0,1.0,1.0,0.8936507936507921,1.0,0.8888888888888871,1.0,1.0,1.0
panel287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.926190476190477,1.0,0.5922222222222231,1.0,1.0,0.8007499999999985
panel288,1.0,0.8571428571428572,1.0,1.0,1.0,1.0,0.5964568764568766,1.0,1.0,1.0,1.0,1.0,1.0
panel289,1.0,0.616666666666666,1.0,1.0,1.0,1.0,0.5944055944055946,1.0,1.0,1.0,1.0,1.0,1.0
panel290,1.0,0.6366666666666658,1.0,0.9411764705882331,1.0,1.0,0.6097342657342658,1.0,1.0,1.0,1.0,1.0,1.0
panel291,1.0,0.6666666666666659,1.0,0.9411764705882331,1.0,1.0,0.6984615384615381,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel292,1.0,0.6666666666666659,1.0,0.9411764705882331,1.0,1.0,0.6942191142191141,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel293,1.0,0.6666666666666659,1.0,0.875,1.0,1.0,0.6941351981351978,1.0,1.0,0.8888888888888871,0.8888888888888871,0.9473684210526304,0.7980359477124178
panel294,1.0,0.8571428571428572,1.0,0.9411764705882331,1.0,1.0,0.6836363636363632,1.0,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel295,1.0,0.8571428571428572,1.0,0.9411764705882331,1.0,1.0,0.6629090909090906,1.0,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel296,1.0,0.8571428571428572,1.0,0.9411764705882331,1.0,0.9333333333333335,0.6663636363636359,1.0,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel297,1.0,0.75,1.0,0.9411764705882331,1.0,0.9333333333333335,0.6955151515151512,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel298,1.0,0.6666666666666659,1.0,0.9411764705882331,1.0,0.9333333333333335,0.6969696969696968,0.9696774193548394,1.0,0.8888888888888871,1.0,0.9473684210526304,1.0
panel299,1.0,0.6973333333333326,1.0,0.9411764705882331,0.7999999999999985,0.9333333333333335,0.5006393606393602,0.9696774193548395,0.9305454545454537,0.8888888888888871,1.0,0.9473684210526304,0.9411764705882331
panel300,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9411764705882331
panel301,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9411764705882331
panel302,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.6666666666666659,1.0,1.0,1.0,1.0,1.0,0.8750000000000001
panel303,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.6666666666666659,1.0,1.0,0.8888888888888871,1.0,1.0,0.8750000000000001
panel304,1.0,1.0,1.0,1.0,1.0,1.0,0.6803636363636358,0.965517241379312,1.0,1.0,1.0,1.0,0.9411764705882331
panel305,1.0,0.8571428571428572,1.0,1.0,0.9090909090909078,1.0,0.6795151515151509,0.965517241379312,0.8539743589743581,1.0,1.0,1.0,0.9411764705882331
panel306,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.6264848484848486,0.9496121616611061,1.0,1.0,1.0,1.0,1.0
panel307,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.636909090909091,0.9819354838709683,1.0,1.0,1.0,1.0,1.0
panel308,1.0,1.0,1.0,0.9333333333333335,0.9090909090909078,1.0,0.6516969696969694,0.9893548387096778,1.0,0.8888888888888871,1.0,1.0,1.0
panel309,1.0,1.0,1.0,0.9411764705882331,0.9090909090909078,1.0,0.657151515151515,1.0,1.0,0.8888888888888871,1.0,1.0,0.9325735294117627
panel310,1.0,0.783095238095238,1.0,1.0,1.0,1.0,0.6529696969696969,1.0,1.0,0.8888888888888871,0.7999999999999986,0.8888888888888871,0.8412941176470581
panel311,1.0,1.0,1.0,1.0,1.0,1.0,0.35896969696969677,1.0,1.0,1.0,1.0,1.0,1.0
panel312,1.0,1.0,1.0,1.0,1.0,1.0,0.38463636363636383,1.0,1.0,1.0,1.0,1.0,1.0
panel313,1.0,1.0,1.0,1.0,1.0,1.0,0.4233962703962705,0.970322580645162,1.0,1.0,1.0,1.0,1.0
panel314,1.0,1.0,1.0,1.0,1.0,1.0,0.41473759573759617,1.0,1.0,1.0,1.0,1.0,1.0
panel315,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.6584895104895097,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel316,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.5199433899433898,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel317,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.4577788877788875,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel318,1.0,0.7959999999999985,1.0,0.9411764705882331,1.0,1.0,0.46744622044622036,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel319,1.0,0.7959999999999985,1.0,0.9411764705882331,1.0,1.0,0.4710989010989007,0.9982758620689657,1.0,0.7499999999999999,1.0,1.0,1.0
panel320,1.0,0.8571428571428572,1.0,0.9411764705882331,1.0,1.0,0.5106393606393602,0.9285714285714296,1.0,1.0,1.0,1.0,1.0
panel321,1.0,1.0,1.0,0.8888888888888871,0.9090909090909078,1.0,0.373271395271395,0.9285714285714296,1.0,1.0,1.0,1.0,1.0
panel322,1.0,1.0,1.0,0.8888888888888871,0.9090909090909078,1.0,0.38490875790875767,0.9285714285714296,1.0,0.7999999999999986,1.0,1.0,1.0
panel323,1.0,1.0,1.0,0.9411764705882331,0.9090909090909078,1.0,0.4281714951714946,0.8972222222222207,1.0,0.9090909090909078,1.0,1.0,1.0
panel324,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.4269217449217445,0.9202380952380957,1.0,0.941818181818181,1.0,1.0,1.0
panel325,1.0,1.0,1.0,1.0,0.9230769230769211,1.0,0.6089090909090917,0.965517241379312,1.0,0.7499999999999999,1.0,1.0,1.0
panel326,1.0,1.0,1.0,1.0,0.9230769230769211,1.0,0.5994545454545465,0.965517241379312,1.0,1.0,1.0,1.0,1.0
panel327,1.0,1.0,1.0,1.0,0.9230769230769211,1.0,0.598909090909092,0.965517241379312,1.0,1.0,1.0,1.0,1.0
panel328,1.0,1.0,1.0,1.0,1.0,1.0,0.49682550782550783,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel329,1.0,1.0,1.0,1.0,1.0,1.0,0.5159583749583746,0.965517241379312,1.0,0.8888888888888871,1.0,1.0,1.0
panel330,1.0,1.0,1.0,1.0,1.0,1.0,0.4686959706959702,1.0,1.0,0.8888888888888871,0.8888888888888871,1.0,1.0
panel331,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.637808857808857,1.0,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel332,1.0,1.0,1.0,1.0,1.0,1.0,0.6309557109557101,1.0,1.0,1.0,1.0,1.0,0.9411764705882331
panel333,1.0,1.0,1.0,0.8888888888888871,1.0,1.0,0.6365501165501157,1.0,1.0,0.8888888888888871,1.0,1.0,0.9411764705882331
panel334,1.0,1.0,1.0,0.8235294117647058,0.9090909090909078,1.0,0.6847272727272721,0.9944827586206899,1.0,0.8888888888888871,0.8888888888888871,1.0,0.9391911764705861
panel335,1.0,1.0,1.0,1.0,1.0,1.0,0.6153846153846146,1.0,1.0,1.0,1.0,1.0,1.0
panel336,1.0,1.0,1.0,1.0,1.0,1.0,0.6153846153846146,1.0,1.0,0.8888888888888871,0.8888888888888871,1.0,0.9411764705882331
panel337,1.0,1.0,1.0,1.0,1.0,1.0,0.5285780885780887,1.0,1.0,0.7499999999999999,1.0,1.0,0.9411764705882331
panel338,1.0,1.0,1.0,1.0,1.0,1.0,0.5548181818181825,0.8571647509578544,1.0,0.7499999999999999,0.8888888888888871,1.0,0.8750000000000001
panel339,1.0,1.0,1.0,0.9411764705882331,1.0,1.0,0.6912820512820507,0.965517241379312,1.0,1.0,1.0,1.0,0.9411764705882331
panel340,1.0,0.5714285714285708,1.0,0.9411764705882331,1.0,1.0,0.698461538461538,0.9717241379310358,1.0,1.0,1.0,1.0,0.9411764705882331
panel341,1.0,0.6666666666666659,1.0,0.9411764705882331,1.0,1.0,0.6964102564102559,1.0,1.0,1.0,1.0,1.0,0.9411764705882331
panel342,1.0,0.6666666666666659,1.0,0.9411764705882331,1.0,1.0,0.6839999999999996,0.965517241379312,1.0,1.0,1.0,1.0,0.9411764705882331
panel343,1.0,0.6666666666666659,1.0,0.9411764705882331,1.0,1.0,0.691393939393939,0.965517241379312,1.0,1.0,1.0,0.8888888888888871,0.9411764705882331
panel344,1.0,0.6666666666666659,1.0,0.9411764705882331,0.9090909090909078,1.0,0.7009696969696967,0.965517241379312,1.0,0.8888888888888871,1.0,0.9473684210526304,0.9411764705882331
panel345,1.0,1.0,1.0,1.0,1.0,1.0,0.5269443889443884,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel346,1.0,1.0,1.0,1.0,0.9230769230769211,1.0,0.5194848484848481,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel347,1.0,1.0,1.0,1.0,1.0,1.0,0.45580952380952383,1.0,1.0,0.8888888888888871,1.0,1.0,1.0
panel348,1.0,1.0,1.0,1.0,1.0,1.0,0.4663882783882775,1.0,1.0,0.8888888888888871,0.8888888888888871,1.0,1.0
panel349,1.0,1.0,1.0,1.0,1.0,1.0,0.44373626373626324,1.0,1.0,0.8888888888888871,0.8888888888888871,1.0,1.0
panel350,1.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769211,0.965517241379312,1.0,0.5,1.0,1.0,0.9411764705882331
panel351,1.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769211,0.965517241379312,1.0,0.5,1.0,1.0,0.9411764705882331
panel352,1.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769211,0.9747536945812821,1.0,0.743812409812409,1.0,1.0,0.9411764705882331
panel353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9344280240831979,1.0,0.6471457431457425,1.0,1.0,0.9411764705882331
panel354,1.0,1.0,1.0,1.0,0.7272727272727275,1.0,0.6167459207459202,0.9748275862068978,1.0,1.0,1.0,1.0,1.0
panel355,1.0,1.0,1.0,1.0,0.833333333333333,1.0,0.44728071928071905,0.9706355209492037,1.0,1.0,1.0,1.0,1.0
panel356,1.0,1.0,1.0,1.0,0.7442424242424245,1.0,0.453755244755245,0.9894556451612906,1.0,1.0,1.0,1.0,1.0
panel357,1.0,0.8571428571428572,1.0,0.9411764705882331,0.7431818181818184,1.0,0.4391195471195469,1.0,1.0,1.0,1.0,1.0,1.0
panel358,1.0,0.7853333333333322,1.0,0.75,1.0,1.0,0.34632323232323214,0.965517241379312,1.0,1.0,1.0,1.0,0.9411764705882331
panel359,1.0,0.767999999999999,1.0,0.8235294117647058,1.0,1.0,0.34230303030303005,0.9896551724137936,1.0,1.0,1.0,1.0,0.9411764705882331
panel360,1.0,0.7733333333333323,1.0,0.8888888888888871,1.0,1.0,0.346242424242424,0.9806896551724147,1.0,1.0,1.0,1.0,0.9411764705882331
panel361,1.0,0.7653333333333324,1.0,0.8888888888888871,1.0,1.0,0.3634693084693083,0.996896551724138,1.0,1.0,1.0,1.0,0.9411764705882331
panel362,1.0,0.7599999999999989,1.0,0.8888888888888871,1.0,1.0,0.37303962703962684,0.9765517241379321,1.0,1.0,1.0,1.0,0.9411764705882331
panel363,1.0,1.0,1.0,1.0,0.7999999999999985,1.0,0.6666666666666659,0.9980645161290324,1.0,0.8888888888888871,1.0,1.0,1.0
panel364,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.6593939393939386,1.0,1.0,1.0,1.0,1.0,1.0
panel365,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.6700233100233093,0.9965517241379309,1.0,0.9090909090909078,1.0,1.0,1.0
panel366,1.0,1.0,1.0,1.0,0.7272727272727275,1.0,0.5953939393939398,0.9948275862068968,1.0,1.0,1.0,1.0,1.0
panel367,1.0,1.0,1.0,1.0,0.7272727272727275,1.0,0.555079254079254,0.965517241379312,1.0,1.0,1.0,1.0,1.0
panel368,1.0,1.0,1.0,1.0,0.7699393939393931,1.0,0.5576459096459094,0.9366995073891639,1.0,1.0,1.0,1.0,1.0
panel369,1.0,1.0,1.0,1.0,0.9090909090909078,1.0,0.5900202020202022,1.0,1.0,1.0,1.0,1.0,1.0
